file,mode,key,old,new,unit,status,context
data/observations2/contact/contact-09.json,contact-09-em02,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to the cross-check between"
data/observations2/contact/contact-09.json,contact-09-em03,3,110,150,feet,replaced,"ed pitch and applied power together, keeping the altitude loss within about 110 feet, the recovery prompt and smooth with the aircraft re-established in l"
data/observations2/contact/contact-09.json,contact-09-em03,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to pitch reduction and pow"
data/observations2/contact/contact-09.json,contact-09-em04,3,110,150,feet,replaced,"ry deliberate and stabilized with resulting deviations staying within about 110 feet, due to one entry parameter settling a beat later than the others tho"
data/observations2/contact/contact-09.json,contact-09-em04,1,280,300,feet,replaced,"xpected at this stage, with the resulting altitude deviation reaching about 280 feet, near the upper part of the tolerance, due to the deceleration rate b"
data/observations2/contact/contact-09.json,contact-09-em05,3,110,150,feet,replaced,"he stall not allowed to develop with the altitude loss staying within about 110 feet, due to one application being a beat slower than the others though th"
data/observations2/contact/contact-09.json,contact-09-em05,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to a momentary surprise at"
data/observations2/contact/contact-09.json,contact-09-em06,3,110,150,feet,replaced,"tion with the aircraft re-established in the briefed condition within about 110 feet, due to one blend being a shade later than the others though the seco"
data/observations2/contact/contact-09.json,contact-09-em06,1,280,300,feet,replaced,"e level expected at this stage, with the total altitude loss reaching about 280 feet, near the upper part of the tolerance, due to the pitch increase duri"
data/observations2/contact/contact-09.json,contact-09-em07,3,110,150,feet,replaced,"overy and the configuration retained as briefed, altitude loss within about 110 feet, due to one recovery attitude being a shade steeper than the others t"
data/observations2/contact/contact-09.json,contact-09-em07,1,280,300,feet,replaced,"l expected at this stage, with the altitude loss placing the recovery about 280 feet from the briefed profile, near the upper part of the tolerance, due t"
data/observations2/contact/contact-09.json,contact-09-em08,3,110,150,feet,replaced,"briefed heading and flight path with minimum loss of altitude, within about 110 feet, control pressures smooth with no secondary corrections needed, due t"
data/observations2/contact/contact-09.json,contact-09-em08,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to a coordination input du"
data/observations2/contact/contact-09.json,contact-09-tm01,3,110,150,feet,replaced,"oll to wings level occur as one action, the recovery completed within about 110 feet with the aircraft re-established in the briefed condition without hes"
data/observations2/contact/contact-09.json,contact-09-tm01,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to a short lag between the"
data/observations2/contact/contact-09.json,contact-09-tm02,3,110,150,feet,replaced," at the low recovery airspeed with the altitude loss remaining within about 110 feet, due to one rudder input being a shade behind the others though the n"
data/observations2/contact/contact-09.json,contact-09-tm02,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to right rudder being appl"
data/observations2/contact/contact-09.json,contact-09-tm03,3,110,150,feet,replaced,", the descent arrested promptly with the altitude loss staying within about 110 feet on each repetition, due to one back-pressure increase being a shade l"
data/observations2/contact/contact-09.json,contact-09-tm03,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to back pressure not incre"
data/observations2/contact/contact-09.json,contact-09-tm04,3,110,150,feet,replaced,"urn until the stall indication, the altitude excursion staying within about 110 feet of the criteria, due to one torque setting being a shade off the midd"
data/observations2/contact/contact-09.json,contact-09-tm04,1,280,300,feet,replaced,"he level expected at this stage, with the altitude excursion reaching about 280 feet, near the upper part of the tolerance, due to torque being left a sha"
data/observations2/contact/contact-09.json,contact-09-tm05,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to the transition from the"
data/observations2/contact/contact-09.json,contact-09-tm06,3,110,150,feet,replaced,"he final turn stall technique with the altitude loss remaining within about 110 feet, due to the attitude drifting a fraction on one repetition though cau"
data/observations2/contact/contact-09.json,contact-09-tm06,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to the pitch creeping upwa"
data/observations2/contact/contact-09.json,contact-09-tm07,3,110,150,feet,replaced,"across the full instrument scan with the altitude loss staying within about 110 feet, due to one glance being a shade longer than the others though the sc"
data/observations2/contact/contact-09.json,contact-09-tm07,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to a look at the AOA indic"
data/observations2/contact/contact-09.json,contact-09-tm08,3,110,150,feet,replaced,"o the technique of the manual with the altitude loss remaining within about 110 feet, due to the acceptance of the displacement being a beat slower on one"
data/observations2/contact/contact-09.json,contact-09-tm08,1,280,300,feet,replaced," to the level expected at this stage, with the altitude loss reaching about 280 feet, near the upper part of the tolerance, due to a brief assessment of t"
data/observations2/contact/contact-09.json,contact-09-em09,3,120,150,feet,replaced,"SP recovered from the break stall with the altitude held within about 120 ft, due to the recovery being started a fraction after the first indicat"
data/observations2/contact/contact-09.json,contact-09-em10,3,120,150,feet,replaced,"rom the nose-high final turn stall with the altitude loss held within about 120 ft, due to the roll following the relax step by a fraction rather than c"
data/observations2/contact/contact-09.json,contact-09-em11,3,120,150,feet,replaced,"from the nose-low final turn stall with the altitude loss held within about 120 ft, due to the roll to wings level being made a fraction slower than the"
data/observations2/contact/contact-09.json,contact-09-em12,3,120,150,feet,replaced,"ed from the landing attitude stall with the altitude loss held within about 120 ft, due to the recovery AOA being held a fraction below the optimum as t"
